ID,probability
TEST_00214,0.6833801
TEST_00215,0.5243741
TEST_00216,0.7425095
TEST_00217,0.50383157
TEST_00218,0.97331095
TEST_00219,0.3652792
TEST_00220,0.99529684
TEST_00221,0.80876464
TEST_00222,0.18881276
TEST_00223,0.50658065
TEST_00224,0.22915164
TEST_00225,0.60780084
TEST_00226,0.3554376
TEST_00227,0.6019652
TEST_00228,0.052463166
TEST_00229,0.6066395
TEST_00230,0.55792916
TEST_00231,0.7477433
TEST_00232,0.36678475
TEST_00233,0.6381227
TEST_00234,0.72228897
TEST_00235,0.91793
TEST_00236,0.6244507
TEST_00237,0.058509775
TEST_00238,0.047349196
TEST_00239,0.7989541
TEST_00240,0.5457715
TEST_00241,0.7938312
TEST_00242,0.5641556
TEST_00243,0.33701357
TEST_00244,0.07292126
TEST_00245,0.941206
TEST_00246,0.73009425
TEST_00247,0.21089414
TEST_00248,0.7244651
TEST_00249,0.9113638
TEST_00250,0.38607258
TEST_00251,0.01548625
TEST_00252,0.8532249
TEST_00253,0.14275151
TEST_00254,0.7253289
TEST_00255,0.98378545
TEST_00256,0.6305661
TEST_00257,0.71411943
TEST_00258,0.81031454
TEST_00259,0.95521337
TEST_00260,0.07666959
TEST_00261,0.09508033
TEST_00262,0.13495287
TEST_00263,0.9406975
TEST_00264,0.35443836
TEST_00265,0.6392841
TEST_00266,0.3028301
TEST_00267,0.097316444
TEST_00268,0.37310892
TEST_00269,0.686318
TEST_00270,0.29134312
TEST_00271,0.028378874
TEST_00272,0.5381905
TEST_00273,0.4569909
TEST_00274,0.49078798
TEST_00275,0.15243319
TEST_00276,0.09124763
TEST_00277,0.47221732
TEST_00278,0.7142838
TEST_00279,0.9269522
TEST_00280,0.041469127
TEST_00281,0.24164455
TEST_00282,0.13223933
TEST_00283,0.12725858
TEST_00284,0.7633406
TEST_00285,0.46423215
TEST_00286,0.1651726
TEST_00287,0.9508766
TEST_00288,0.07927654
TEST_00289,0.75786686
TEST_00290,0.24990284
TEST_00291,0.5881399
TEST_00292,0.8289851
TEST_00293,0.03486072
TEST_00294,0.9419122
TEST_00295,0.618353
TEST_00296,0.14815637
TEST_00297,0.0497141
TEST_00298,0.9710971
TEST_00299,0.68510103
TEST_00300,0.2546238
TEST_00301,0.88690645
TEST_00302,0.50003445
TEST_00303,0.7801459
TEST_00304,0.9848601
TEST_00305,0.883247
TEST_00306,0.41101846
TEST_00307,0.930665
TEST_00308,0.858905
TEST_00309,0.8867
TEST_00310,0.76872104
TEST_00311,0.8659331
TEST_00312,0.23674154
TEST_00313,0.26446313
TEST_00314,0.93220156
TEST_00315,0.592943
TEST_00316,0.1657988
TEST_00317,0.2044389
TEST_00318,0.019652037
TEST_00319,0.07271032
TEST_00320,0.8535646
TEST_00321,0.3975374
TEST_00322,0.3022639
TEST_00323,0.40186304
TEST_00324,0.5893857
TEST_00325,0.10257475
TEST_00326,0.5793287
TEST_00327,0.55217344
TEST_00328,0.27411595
TEST_00329,0.6234981
TEST_00330,0.7260151
TEST_00331,0.004303463
TEST_00332,0.83067495
TEST_00333,0.7640157
TEST_00334,0.8828494
TEST_00335,0.6399081
TEST_00336,0.10749997
TEST_00337,0.3630364
TEST_00338,0.53245026
TEST_00339,0.5906869
TEST_00340,0.6591449
TEST_00341,0.5446212
TEST_00342,0.25441283
TEST_00343,0.15257752
TEST_00344,0.3379684
TEST_00345,0.14514974
TEST_00346,0.57001567
TEST_00347,0.48252743
TEST_00348,0.78267956
TEST_00349,0.59928715
TEST_00350,0.47242165
TEST_00351,0.73727334
TEST_00352,0.1390476
TEST_00353,0.10042746
TEST_00354,0.3567833
TEST_00355,0.7442126
TEST_00356,0.2549191
TEST_00357,0.022780819
TEST_00358,0.13026969
TEST_00359,0.9155628
TEST_00360,0.7545738
TEST_00361,0.396245
TEST_00362,0.76046056
TEST_00363,0.04704942
TEST_00364,0.60313547
TEST_00365,0.40957513
TEST_00366,0.627977
TEST_00367,0.33494177
TEST_00368,0.56718886
TEST_00369,0.1741348
TEST_00370,0.1215473
TEST_00371,0.20052183
TEST_00372,0.48599154
TEST_00373,0.87137127
TEST_00374,0.72103655
TEST_00375,0.06805156
TEST_00376,0.04968079
TEST_00377,0.5086369
TEST_00378,0.6363796
TEST_00379,0.2802314
TEST_00380,0.047540165
TEST_00381,0.8685378
TEST_00382,0.88204336
TEST_00383,0.20984821
TEST_00384,0.77962625
TEST_00385,0.28589383
TEST_00386,0.9512407
TEST_00387,0.52136517
TEST_00388,0.4893202
TEST_00389,0.38178024
TEST_00390,0.8580101
TEST_00391,0.9364029
TEST_00392,0.6269843
TEST_00393,0.6409073
TEST_00394,0.21984522
TEST_00395,0.94781435
TEST_00396,0.70513284
TEST_00397,0.08064663
TEST_00398,0.27159113
TEST_00399,0.11848845
TEST_00400,0.6662795
TEST_00401,0.016536579
TEST_00402,0.23371713
TEST_00403,0.14671966
TEST_00404,0.83566684
TEST_00405,0.94023114
TEST_00406,0.19644153
TEST_00407,0.4922646
TEST_00408,0.56908745
TEST_00409,0.2046521
TEST_00410,0.16125107
TEST_00411,0.31723937
TEST_00412,0.2281013
TEST_00413,0.83238256
TEST_00414,0.681053
TEST_00415,0.4336638
TEST_00416,0.86123437
TEST_00417,0.92146283
TEST_00418,0.91371095
TEST_00419,0.19814804
TEST_00420,0.18217106
TEST_00421,0.6678473
TEST_00422,0.94265825
TEST_00423,0.06736319
TEST_00424,0.30546814
TEST_00425,0.30365396
TEST_00426,0.5327789
TEST_00427,0.7314865
TEST_00428,0.49638605
TEST_00429,0.34594244
TEST_00430,0.8411471
TEST_00431,0.80810726
TEST_00432,0.44133812
TEST_00433,0.11987077
TEST_00434,0.8529828
TEST_00435,0.5782939
TEST_00436,0.11971643
TEST_00437,0.53579444
TEST_00438,0.110131346
TEST_00439,0.07912776
TEST_00440,0.84260607
TEST_00441,0.95207345
TEST_00442,0.81379193
TEST_00443,0.7467929
TEST_00444,0.033610534
TEST_00445,0.6598555
TEST_00446,0.18660997
TEST_00447,0.8506689
TEST_00448,0.72291297
TEST_00449,0.13039406
TEST_00450,0.8518858
TEST_00451,0.010367838
TEST_00452,0.66583097
TEST_00453,0.9079153
TEST_00454,0.5293615
TEST_00455,0.4307804
TEST_00456,0.09806255
TEST_00457,0.70698917
TEST_00458,0.2228119
TEST_00459,0.6137631
TEST_00460,0.06582211
TEST_00461,0.8599021
TEST_00462,0.6297356
TEST_00463,0.27882576
TEST_00464,0.6445646
TEST_00465,0.5512274
TEST_00466,0.4808287
TEST_00467,0.74222744
TEST_00468,0.97979945
TEST_00469,0.109838225
TEST_00470,0.6299
TEST_00471,0.8793742
TEST_00472,0.9229307
TEST_00473,0.51567614
TEST_00474,0.96785945
TEST_00475,0.5733532
TEST_00476,0.069754735
TEST_00477,0.8715822
TEST_00478,0.37465888
TEST_00479,0.35634807
TEST_00480,0.85891837
TEST_00481,0.31657988
TEST_00482,0.5226399
TEST_00483,0.5679083
TEST_00484,0.26441425
TEST_00485,0.5030988
TEST_00486,0.51063544
TEST_00487,0.83578223
TEST_00488,0.43066826
TEST_00489,0.7017287
TEST_00490,0.62031823
TEST_00491,0.8027069
TEST_00492,0.51992625
TEST_00493,0.4578281
TEST_00494,0.03898875
TEST_00495,0.94227296
TEST_00496,0.55686104
TEST_00497,0.78217995
TEST_00498,0.5071558
TEST_00499,0.961975
TEST_00500,0.06572773
TEST_00501,0.123166084
TEST_00502,0.15941465
TEST_00503,0.6949605
TEST_00504,0.08642899
TEST_00505,0.96004534
TEST_00506,0.093068495
TEST_00507,0.47009668
TEST_00508,0.8203316
TEST_00509,0.32408097
TEST_00510,0.44449133
TEST_00511,0.14249392
TEST_00512,0.14641988
TEST_00513,0.1445213
TEST_00514,0.9712858
TEST_00515,0.5846714
TEST_00516,0.8909923
TEST_00517,0.6088534
TEST_00518,0.44309682
TEST_00519,0.7275384
TEST_00520,0.096938945
TEST_00521,0.24718042
TEST_00522,0.039781496
TEST_00523,0.47779098
TEST_00524,0.65250534
TEST_00525,0.2201983
TEST_00526,0.2867188
TEST_00527,0.12520458
TEST_00528,0.40529385
TEST_00529,0.6673876
TEST_00530,0.7554599
TEST_00531,0.78584164
TEST_00532,0.93684036
TEST_00533,0.064980514
TEST_00534,0.419581
TEST_00535,0.22799249
TEST_00536,0.9132446
TEST_00537,0.06218481
TEST_00538,0.06263781
TEST_00539,0.15001944
TEST_00540,0.73554796
TEST_00541,0.52960795
TEST_00542,0.10721131
TEST_00543,0.5676752
TEST_00544,0.4382515
TEST_00545,0.70821726
TEST_00546,0.7447256
TEST_00547,0.022609835
TEST_00548,0.9092742
TEST_00549,0.49339047
TEST_00550,0.61523086
TEST_00551,0.4698369
TEST_00552,0.50742894
TEST_00553,0.23350617
TEST_00554,0.35691205
TEST_00555,0.58328354
TEST_00556,0.34314233
TEST_00557,0.7188404
TEST_00558,0.88154256
TEST_00559,0.14072856
TEST_00560,0.38320363
TEST_00561,0.17535613
TEST_00562,0.9737129
TEST_00563,0.13896099
TEST_00564,0.6158504
TEST_00565,0.3811429
TEST_00566,0.55548203
TEST_00567,0.19612733
TEST_00568,0.39544338
TEST_00569,0.3469506
TEST_00570,0.30072722
TEST_00571,0.49547783
TEST_00572,0.054903574
TEST_00573,0.13570121
TEST_00574,0.71360654
TEST_00575,0.1613088
TEST_00576,0.42039815
TEST_00577,0.439293
TEST_00578,0.6735319
TEST_00579,0.8984911
TEST_00580,0.00050184864
TEST_00581,0.7748221
TEST_00582,0.25747943
TEST_00583,0.56913185
TEST_00584,0.4667481
TEST_00585,0.5251713
TEST_00586,0.20014656
TEST_00587,0.41315907
TEST_00588,0.78260404
TEST_00589,0.025449943
TEST_00590,0.37272587
TEST_00591,0.33120453
TEST_00592,0.40806288
TEST_00593,0.5414902
TEST_00594,0.092539996
TEST_00595,0.38224655
TEST_00596,0.7719742
TEST_00597,0.8358933
TEST_00598,0.5259396
TEST_00599,0.42785034
TEST_00600,0.16600975
TEST_00601,0.61609685
TEST_00602,0.620427
TEST_00603,0.80116576
TEST_00604,0.28523654
TEST_00605,0.8752462
TEST_00606,0.1549935
TEST_00607,0.5487048
TEST_00608,0.33862346
TEST_00609,0.9824352
TEST_00610,0.12004618
TEST_00611,0.5025459
TEST_00612,0.57031983
TEST_00613,0.6523877
TEST_00614,0.79660475
TEST_00615,0.8911322
TEST_00616,0.69691676
TEST_00617,0.41638112
TEST_00618,0.23256466
TEST_00619,0.28437275
TEST_00620,0.32961908
TEST_00621,0.26948604
TEST_00622,0.81030786
TEST_00623,0.9197842
TEST_00624,0.8699168
TEST_00625,0.88699305
TEST_00626,0.509856
TEST_00627,0.3584998
TEST_00628,0.9168531
TEST_00629,0.23230262
TEST_00630,0.4493588
TEST_00631,0.27197087
TEST_00632,0.9714546
TEST_00633,0.75804454
TEST_00634,0.9015955
TEST_00635,0.92152727
TEST_00636,0.37501195
TEST_00637,0.8688288
TEST_00638,0.035757825
TEST_00639,0.8989996
TEST_00640,0.09366694
TEST_00641,0.035082772
TEST_00642,0.9857895
TEST_00643,0.46614632
TEST_00644,0.22422865
TEST_00645,0.23007762
TEST_00646,0.034938432
TEST_00647,0.19516583
TEST_00648,0.90024984
TEST_00649,0.7745101
TEST_00650,0.19916062
TEST_00651,0.68331134
TEST_00652,0.93352735
TEST_00653,0.42438632
TEST_00654,0.03267123
TEST_00655,0.9405509
TEST_00656,0.6850566
TEST_00657,0.052885074
TEST_00658,0.16894977
TEST_00659,0.3441416
TEST_00660,0.002669124
TEST_00661,0.9099803
TEST_00662,0.21786447
TEST_00663,0.11695738
TEST_00664,0.6335751
TEST_00665,0.021097627
TEST_00666,0.35501125
TEST_00667,0.0054692617
TEST_00668,0.35762933
TEST_00669,0.4786903
TEST_00670,0.19469061
TEST_00671,0.7339958
TEST_00672,0.76851904
TEST_00673,0.036896978
TEST_00674,0.4144559
TEST_00675,0.24611011
TEST_00676,0.81926566
TEST_00677,0.2647307
TEST_00678,0.3283267
TEST_00679,0.8334284
TEST_00680,0.33827928
TEST_00681,0.06437208
TEST_00682,0.05922258
TEST_00683,0.19406886
TEST_00684,0.76017845
TEST_00685,0.28605038
TEST_00686,0.9063808
TEST_00687,0.1813428
TEST_00688,0.50255257
TEST_00689,0.7152475
TEST_00690,0.6687022
TEST_00691,0.81715393
TEST_00692,0.16105565
TEST_00693,0.3327234
TEST_00694,0.19555886
TEST_00695,0.41652545
TEST_00696,0.1551756
TEST_00697,0.64879704
TEST_00698,0.9123119
TEST_00699,0.084118485
TEST_00700,0.40475425
TEST_00701,0.54677296
TEST_00702,0.26595753
TEST_00703,0.38407853
TEST_00704,0.7350439
TEST_00705,0.8861492
TEST_00706,0.41435155
TEST_00707,0.120266035
TEST_00708,0.02929153
TEST_00709,0.65249205
TEST_00710,0.8599553
TEST_00711,0.4487393
TEST_00712,0.50071394
TEST_00713,0.1859016
TEST_00714,0.899577
TEST_00715,0.08598932
TEST_00716,0.44327664
TEST_00717,0.5823998
TEST_00718,0.17503414
TEST_00719,0.68133503
TEST_00720,0.4442648
TEST_00721,0.8170007
TEST_00722,0.11973087
TEST_00723,0.7381371
TEST_00724,0.09633939
TEST_00725,0.11750585
TEST_00726,0.78106517
TEST_00727,0.5220491
TEST_00728,0.3178345
TEST_00729,0.5654546
TEST_00730,0.4633839
TEST_00731,0.10737784
TEST_00732,0.7477234
TEST_00733,0.43001992
TEST_00734,0.26237136
TEST_00735,0.9421053
TEST_00736,0.48259407
TEST_00737,0.27291238
TEST_00738,0.5291239
TEST_00739,0.17138574
TEST_00740,0.36442646
TEST_00741,0.3413481
TEST_00742,0.28695086
TEST_00743,0.97102153
TEST_00744,0.6404055
TEST_00745,0.9222857
TEST_00746,0.03039737
TEST_00747,0.7077864
TEST_00748,0.4918583
TEST_00749,0.0068471255
TEST_00750,0.8293071
TEST_00751,0.04367415
TEST_00752,0.17291129
TEST_00753,0.5912398
TEST_00754,0.52329266
TEST_00755,0.14216971
TEST_00756,0.7224022
TEST_00757,0.53567016
TEST_00758,0.95454943
TEST_00759,0.88531864
TEST_00760,0.14661974
TEST_00761,0.34701055
TEST_00762,0.8631085
TEST_00763,0.2052916
TEST_00764,0.26924402
TEST_00765,0.42120868
TEST_00766,0.4865933
TEST_00767,0.4097994
TEST_00768,0.6460169
TEST_00769,0.15324369
TEST_00770,0.4185462
TEST_00771,0.33833703
TEST_00772,0.1825641
TEST_00773,0.27991608
TEST_00774,0.7251668
TEST_00775,0.71756136
TEST_00776,0.79965353
TEST_00777,0.7687255
TEST_00778,0.47433582
TEST_00779,0.27936536
TEST_00780,0.64563715
TEST_00781,0.49237347
TEST_00782,0.36036506
TEST_00783,0.77890235
TEST_00784,0.82087773
TEST_00785,0.79610956
TEST_00786,0.7416834
TEST_00787,0.9842428
TEST_00788,0.051650435
TEST_00789,0.96792394
TEST_00790,0.22712202
TEST_00791,0.9924878
TEST_00792,0.666868
TEST_00793,0.9075533
TEST_00794,0.24877258
TEST_00795,0.37153453
TEST_00796,0.9750341
TEST_00797,0.63718784
TEST_00798,0.3024171
TEST_00799,0.72203577
TEST_00800,0.6578436
TEST_00801,0.26598424
TEST_00802,0.47111592
TEST_00803,0.74728364
TEST_00804,0.57439685
TEST_00805,0.3852954
TEST_00806,0.037394386
TEST_00807,0.04909012
TEST_00808,0.9456671
TEST_00809,0.4419799
TEST_00810,0.0088201
TEST_00811,0.6860093
TEST_00812,0.8306638
TEST_00813,0.88952667
TEST_00814,0.32514906
TEST_00815,0.24022338
TEST_00816,0.775365
TEST_00817,0.36470628
TEST_00818,0.43001324
TEST_00819,0.83180296
TEST_00820,0.8404943
TEST_00821,0.23199618
TEST_00822,0.9490002
TEST_00823,0.42715755
TEST_00824,0.84639215
TEST_00825,0.9529395
TEST_00826,0.55772036
TEST_00827,0.050340302
TEST_00828,0.863173
TEST_00829,0.44268823
TEST_00830,0.62455064
TEST_00831,0.70096034
TEST_00832,0.33243695
TEST_00833,0.1266857
TEST_00834,0.6074523
TEST_00835,0.3178989
TEST_00836,0.5245273
TEST_00837,0.6128571
TEST_00838,0.7211853
TEST_00839,0.6257542
TEST_00840,0.021279715
TEST_00841,0.9010447
TEST_00842,0.699064
TEST_00843,0.77164996
TEST_00844,0.73938286
TEST_00845,0.66452974
TEST_00846,0.6185473
TEST_00847,0.02731966
TEST_00848,0.3468929
TEST_00849,0.78693193
TEST_00850,0.6677185
TEST_00851,0.5178412
TEST_00852,0.19629832
TEST_00853,0.5829171
TEST_00854,0.813752
TEST_00855,0.39872542
TEST_00856,0.9243785
TEST_00857,0.67521733
TEST_00858,0.039552778
TEST_00859,0.51712614
TEST_00860,0.94750357
TEST_00861,0.7076354
TEST_00862,0.72565985
TEST_00863,0.59287196
TEST_00864,0.4761433
TEST_00865,0.10925643
TEST_00866,0.21512651
TEST_00867,0.86868
TEST_00868,0.9321173
TEST_00869,0.33429334
TEST_00870,0.822903
TEST_00871,0.31106842
TEST_00872,0.020180533
TEST_00873,0.9521556
TEST_00874,0.5642866
TEST_00875,0.7943131
TEST_00876,0.46989018
TEST_00877,0.0900463
TEST_00878,0.4154396
TEST_00879,0.9260572
TEST_00880,0.8788813
TEST_00881,0.54804534
TEST_00882,0.5261528
TEST_00883,0.35905272
TEST_00884,0.063030854
TEST_00885,0.95287514
TEST_00886,0.11300032
TEST_00887,0.75758487
TEST_00888,0.3435176
TEST_00889,0.14228518
TEST_00890,0.3863457
TEST_00891,0.73130447
TEST_00892,0.2561382
TEST_00893,0.52005064
TEST_00894,0.33884773
TEST_00895,0.84704274
TEST_00896,0.48024026
TEST_00897,0.8362974
TEST_00898,0.5723184
TEST_00899,0.604832
TEST_00900,0.7259196
TEST_00901,0.64208424
TEST_00902,0.96490175
TEST_00903,0.051126383
TEST_00904,0.63013095
TEST_00905,0.41784674
TEST_00906,0.27282578
TEST_00907,0.924343
TEST_00908,0.8269221
TEST_00909,0.711819
TEST_00910,0.6037639
TEST_00911,0.49767393
TEST_00912,0.38999856
TEST_00913,0.9101025
TEST_00914,0.5888039
TEST_00915,0.296406
TEST_00916,0.7946817
TEST_00917,0.1568699
TEST_00918,0.8116735
TEST_00919,0.01817536
TEST_00920,0.5795108
TEST_00921,0.63685256
TEST_00922,0.1462045
TEST_00923,0.16785505
TEST_00924,0.4705519
TEST_00925,0.309987
TEST_00926,0.77043974
TEST_00927,0.7986321
TEST_00928,0.06313522
TEST_00929,0.48940343
TEST_00930,0.12665239
TEST_00931,0.13637848
TEST_00932,0.019205704
TEST_00933,0.2769094
TEST_00934,0.08911365
TEST_00935,0.12006173
TEST_00936,0.9175369
TEST_00937,0.33810833
TEST_00938,0.42998433
TEST_00939,0.89966583
TEST_00940,0.8407963
TEST_00941,0.24535957
TEST_00942,0.7540098
TEST_00943,0.41893703
TEST_00944,0.55379
TEST_00945,0.61590815
TEST_00946,0.8890737
TEST_00947,0.11545627
TEST_00948,0.09612844
TEST_00949,0.56305194
TEST_00950,0.45155054
TEST_00951,0.94281596
TEST_00952,0.020193856
TEST_00953,0.61474454
TEST_00954,0.1387012
TEST_00955,0.1680971
TEST_00956,0.4727614
TEST_00957,0.012441848
TEST_00958,0.7490357
TEST_00959,0.92587966
TEST_00960,0.40496078
TEST_00961,0.61766684
TEST_00962,0.6030222
TEST_00963,0.40653068
TEST_00964,0.7308115
TEST_00965,0.106618404
TEST_00966,0.018996969
TEST_00967,0.7393962
TEST_00968,0.68770134
TEST_00969,0.19527242
TEST_00970,0.22540109
TEST_00971,0.38528872
TEST_00972,0.16687354
TEST_00973,0.16674253
TEST_00974,0.8723639
TEST_00975,0.9246761
TEST_00976,0.7012424
TEST_00977,0.58720726
TEST_00978,0.19321172
TEST_00979,0.6435453
TEST_00980,0.09082017
TEST_00981,0.40004882
TEST_00982,0.43546253
TEST_00983,0.9539232
TEST_00984,0.15206012
TEST_00985,0.29059032
TEST_00986,0.64193326
TEST_00987,0.657344
TEST_00988,0.43550912
TEST_00989,0.3782362
TEST_00990,0.94677293
TEST_00991,0.5179877
TEST_00992,0.39157516
TEST_00993,0.5982569
TEST_00994,0.16163523
TEST_00995,0.59985125
TEST_00996,0.67340535
TEST_00997,0.0634883
TEST_00998,0.6003076
TEST_00999,0.06494276
TEST_01000,0.640079
TEST_01001,0.13071159
TEST_01002,0.5229618
TEST_01003,0.31568056
TEST_01004,0.12973675
TEST_01005,0.67218626
TEST_01006,0.6956755
TEST_01007,0.52931935
TEST_01008,0.23631743
TEST_01009,0.6553632
TEST_01010,0.5517603
TEST_01011,0.9427516
TEST_01012,0.3523488
TEST_01013,0.92562425
TEST_01014,0.025856307
TEST_01015,0.84066975
TEST_01016,0.37468332
TEST_01017,0.71974415
TEST_01018,0.8525875
TEST_01019,0.10018764
TEST_01020,0.29194045
TEST_01021,0.66552454
TEST_01022,0.22998878
TEST_01023,0.60409695
TEST_01024,0.9046466
TEST_01025,0.43517384
TEST_01026,0.71206987
TEST_01027,0.65650237
TEST_01028,0.033201948
TEST_01029,0.46331066
TEST_01030,0.9597789
TEST_01031,0.495953
TEST_01032,0.07339647
TEST_01033,0.99996454
TEST_01034,0.6629287
TEST_01035,0.45620042
TEST_01036,0.54827404
TEST_01037,0.94437474
TEST_01038,0.29376796
TEST_01039,0.9658965
TEST_01040,0.8060421
TEST_01041,0.6885718
TEST_01042,0.8257874
TEST_01043,0.5269766
TEST_01044,0.90533274
TEST_01045,0.283298
TEST_01046,0.7459847
TEST_01047,0.8537267
TEST_01048,0.24999169
TEST_01049,0.367442
TEST_01050,0.6051318
TEST_01051,0.43100137
TEST_01052,0.32958797
TEST_01053,0.26412115
TEST_01054,0.06332397
TEST_01055,0.4953335
TEST_01056,0.09142749
TEST_01057,0.40016657
TEST_01058,0.22555873
TEST_01059,0.5010714
TEST_01060,0.9224022
TEST_01061,0.46486503
TEST_01062,0.121651664
TEST_01063,0.8793343
TEST_01064,0.80134124
TEST_01065,0.34625113
TEST_01066,0.88947564
TEST_01067,0.009064363
TEST_01068,0.8870308
TEST_01069,0.8159593
TEST_01070,0.16387357
TEST_01071,0.85384655
TEST_01072,0.851515
TEST_01073,0.544448
TEST_01074,0.8459525
TEST_01075,0.053258132
TEST_01076,0.019954035
TEST_01077,0.7775279
TEST_01078,0.9302475
